time	cp
7128	9.63448
7130	9.63426
7132	9.63452
7134	9.6349
7136	9.63459
7138	9.6351
7140	9.63529
7142	9.63523
7144	9.63485
7146	9.63564
7148	9.63589
7150	9.63557
7152	9.63553
7154	9.63552
7156	9.63627
7158	9.63684
7160	9.63672
7162	9.63614
7164	9.63538
7166	9.63516
7168	9.63463
7170	9.63544
7172	9.63521
7174	9.63394
7176	9.63454
7178	9.63453
7180	9.63429
7182	9.63479
7184	9.63439
7186	9.63461
7188	9.63524
7190	9.63561
7192	9.63531
7194	9.63582
7196	9.63639
7198	9.63699
7200	9.63671
7202	9.63573
7204	9.63552
7206	9.63409
7208	9.63166
7210	9.63097
7212	9.63119
7214	9.63315
7216	9.63497
7218	9.6367
7220	9.6381
7222	9.64031
7224	9.64258
7226	9.64353
7228	9.64557
7230	9.64791
7232	9.64897
7234	9.64863
7236	9.64807
7238	9.64798
7240	9.64862
7242	9.64815
7244	9.6481
7246	9.64717
7248	9.64626
7250	9.64565
7252	9.64352
7254	9.6429
7256	9.6425
7258	9.64273
7260	9.64221
7262	9.6413
7264	9.64161
7266	9.64066
7268	9.6402
7270	9.64174
7272	9.64139
7274	9.64111
7276	9.64074
7278	9.64017
7280	9.63899
7282	9.63791
7284	9.63861
7286	9.63769
7288	9.63696
7290	9.63652
7292	9.63594
7294	9.63694
7296	9.63691
7298	9.63723
7300	9.63671
7302	9.63685
7304	9.63703
7306	9.63653
7308	9.63632
7310	9.63645
7312	9.63742
7314	9.63719
7316	9.63757
7318	9.63716
7320	9.63644
7322	9.63699
7324	9.63721
7326	9.63743
7328	9.63731
7330	9.63735
7332	9.63758
7334	9.63801
7336	9.63751
7338	9.63653
7340	9.63603
7342	9.63698
7344	9.63752
7346	9.63672
7348	9.63707
7350	9.63777
7352	9.63686
7354	9.6376
7356	9.63666
7358	9.63634
7360	9.63591
7362	9.63586
7364	9.63592
7366	9.63544
7368	9.63529
7370	9.63492
7372	9.63605
7374	9.63667
7376	9.63602
7378	9.63539
7380	9.63587
7382	9.63674
7384	9.63725
7386	9.63632
7388	9.63629
7390	9.63685
7392	9.63668
7394	9.6367
7396	9.63679
7398	9.63694
7400	9.63652
7402	9.63653
7404	9.63693
7406	9.63619
7408	9.63636
7410	9.636
7412	9.63603
7414	9.63619
7416	9.63579
7418	9.63588
7420	9.63621
7422	9.63692
7424	9.63732
7426	9.6378
7428	9.63683
7430	9.63731
7432	9.63629
7434	9.6358
7436	9.63682
7438	9.63791
7440	9.63796
7442	9.63806
7444	9.63662
7446	9.63715
7448	9.63724
7450	9.6364
7452	9.6369
7454	9.63683
7456	9.63689
7458	9.6372
7460	9.63755
7462	9.63828
7464	9.63768
7466	9.63789
7468	9.63745
7470	9.63722
7472	9.63736
7474	9.63732
7476	9.63803
7478	9.63733
7480	9.63667
7482	9.63654
7484	9.63713
7486	9.63788
7488	9.63786
7490	9.63726
7492	9.63622
7494	9.63695
7496	9.63712
7498	9.63681
7500	9.63733
7502	9.63729
7504	9.63761
7506	9.63761
7508	9.63715
7510	9.6373
7512	9.63654
7514	9.63675
7516	9.63734
7518	9.63684
7520	9.63725
7522	9.6371
7524	9.63651
7526	9.63672
7528	9.63737
7530	9.63724
7532	9.63687
7534	9.63758
7536	9.63778
7538	9.63767
7540	9.63762
7542	9.63786
7544	9.6372
7546	9.63691
7548	9.63715
7550	9.63736
7552	9.63735
7554	9.63668
7556	9.63723
7558	9.63738
7560	9.63759
7562	9.63875
7564	9.6386
7566	9.63718
7568	9.63533
7570	9.63545
7572	9.63516
7574	9.63579
7576	9.63725
7578	9.63913
7580	9.64201
7582	9.64388
7584	9.64534
7586	9.64808
7588	9.65033
7590	9.65279
7592	9.65332
7594	9.65246
7596	9.65111
7598	9.65039
7600	9.64992
7602	9.64842
7604	9.64798
7606	9.64812
7608	9.64804
7610	9.64729
7612	9.64668
7614	9.6456
7616	9.64409
7618	9.64421
7620	9.64378
7622	9.64327
7624	9.64269
7626	9.64134
7628	9.64021
7630	9.64057
7632	9.64093
7634	9.64041
7636	9.64034
7638	9.64102
7640	9.64046
7642	9.63948
7644	9.63876
7646	9.63951
7648	9.6398
7650	9.63902
7652	9.64053
7654	9.64065
7656	9.63979
7658	9.63918
7660	9.63998
7662	9.63924
7664	9.639
7666	9.63881
7668	9.6384
7670	9.63831
7672	9.63881
7674	9.63891
7676	9.63798
7678	9.63734
7680	9.63776
7682	9.6387
7684	9.63891
7686	9.6388
7688	9.63882
7690	9.63819
7692	9.63896
7694	9.63894
7696	9.63915
7698	9.63907
7700	9.63884
7702	9.6382
7704	9.6383
7706	9.63823
7708	9.6378
7710	9.63769
7712	9.63799
7714	9.63785
7716	9.63787
7718	9.63777
7720	9.63763
7722	9.63789
7724	9.63852
7726	9.63843
7728	9.63812
7730	9.63839
7732	9.63858
7734	9.63939
7736	9.63921
7738	9.63911
7740	9.63956
7742	9.63938
7744	9.63887
7746	9.63967
7748	9.63965
7750	9.63825
7752	9.63795
7754	9.63849
7756	9.63752
7758	9.63842
7760	9.63903
7762	9.63838
7764	9.63947
7766	9.63879
7768	9.63894
7770	9.63929
7772	9.63809
7774	9.63752
7776	9.63801
7778	9.63796
7780	9.63847
7782	9.6388
7784	9.63918
7786	9.63918
7788	9.63876
7790	9.6386
7792	9.63967
7794	9.63951
7796	9.63931
7798	9.63869
7800	9.63752
7802	9.63787
7804	9.6385
7806	9.63948
7808	9.63959
7810	9.63959
7812	9.6392
7814	9.63896
7816	9.63899
7818	9.639
7820	9.63914
7822	9.63833
7824	9.6377
7826	9.63673
7828	9.63715
7830	9.63882
7832	9.63884
7834	9.63924
7836	9.63903
7838	9.63928
7840	9.63875
7842	9.63828
7844	9.63957
7846	9.63941
7848	9.6398
7850	9.64016
7852	9.64007
7854	9.64004
7856	9.63979
7858	9.64018
7860	9.64034
7862	9.63955
7864	9.6384
7866	9.63786
7868	9.63773
7870	9.63901
7872	9.63871
7874	9.63877
7876	9.63904
7878	9.6395
7880	9.64011
7882	9.64053
7884	9.63952
7886	9.63882
7888	9.6383
7890	9.63908
7892	9.63909
7894	9.63993
7896	9.6398
7898	9.63914
7900	9.63908
7902	9.63927
7904	9.63907
7906	9.63912
7908	9.63862
7910	9.63912
7912	9.63912
7914	9.63934
7916	9.63745
7918	9.6389
7920	9.6403
7922	9.64036
7924	9.64042
7926	9.63864
7928	9.63731
7930	9.63642
7932	9.6361
7934	9.63722
7936	9.63856
7938	9.64014
7940	9.64202
7942	9.64391
7944	9.6458
7946	9.6487
7948	9.65121
7950	9.65364
7952	9.65482
7954	9.65536
7956	9.65488
7958	9.65399
7960	9.65279
7962	9.65165
7964	9.65221
7966	9.65155
7968	9.65008
7970	9.64984
7972	9.6494
7974	9.64837
7976	9.64687
7978	9.64646
7980	9.6459
7982	9.6455
7984	9.64522
7986	9.64381
7988	9.64353
7990	9.64372
7992	9.6437
7994	9.64251
7996	9.64304
7998	9.6431
8000	9.64253
8002	9.64245
8004	9.64257
8006	9.64167
8008	9.64148
8010	9.64087
8012	9.64099
8014	9.64119
8016	9.64137
8018	9.6416
8020	9.64184
8022	9.64118
8024	9.64035
8026	9.6399
8028	9.64073
8030	9.64051
8032	9.63988
8034	9.63911
8036	9.63988
8038	9.6396
8040	9.64023
8042	9.64097
8044	9.6412
8046	9.64186
8048	9.6416
8050	9.64152
8052	9.64104
8054	9.64111
8056	9.64074
8058	9.64099
8060	9.64099
8062	9.64085
8064	9.64157
8066	9.6406
8068	9.63981
8070	9.64024
8072	9.64099
8074	9.6414
8076	9.64158
8078	9.64154
8080	9.642
8082	9.64175
8084	9.64136
8086	9.64048
8088	9.63992
8090	9.64037
8092	9.64133
8094	9.64167
8096	9.64134
8098	9.64068
8100	9.64063
8102	9.64076
8104	9.64058
8106	9.64114
8108	9.64212
8110	9.64243
8112	9.64199
8114	9.64281
8116	9.64226
8118	9.64172
8120	9.64155
8122	9.64153
8124	9.64152
8126	9.64105
8128	9.64129
8130	9.64103
8132	9.64123
8134	9.64095
8136	9.64088
8138	9.64176
8140	9.64189
8142	9.64043
8144	9.63995
8146	9.63978
8148	9.64081
8150	9.6418
8152	9.64156
8154	9.6415
8156	9.64271
8158	9.64258
8160	9.64158
8162	9.64094
8164	9.64067
8166	9.64028
8168	9.64004
8170	9.63933
8172	9.6395
8174	9.64086
8176	9.64143
8178	9.63965
8180	9.63959
8182	9.63979
8184	9.63976
8186	9.63942
8188	9.63977
8190	9.63946
8192	9.64014
8194	9.64063
8196	9.64038
8198	9.64047
8200	9.64034
8202	9.64078
8204	9.64118
8206	9.64028
8208	9.64045
8210	9.64088
8212	9.64089
8214	9.64198
8216	9.64284
8218	9.64282
8220	9.64342
8222	9.64301
8224	9.64141
8226	9.64175
8228	9.64251
8230	9.64287
8232	9.64242
8234	9.64211
8236	9.64195
8238	9.64273
8240	9.64268
8242	9.64232
8244	9.64237
8246	9.64195
8248	9.64112
8250	9.64137
8252	9.64186
8254	9.64227
8256	9.64223
8258	9.64177
8260	9.64209
8262	9.64284
8264	9.64364
8266	9.6438
8268	9.64331
8270	9.64354
8272	9.64256
8274	9.64155
8276	9.64148
8278	9.64122
8280	9.64083
8282	9.64112
8284	9.6406
8286	9.6398
8288	9.63818
8290	9.63633
8292	9.63625
8294	9.63812
8296	9.64003
8298	9.64277
8300	9.64482
8302	9.64648
8304	9.64875
8306	9.6508
8308	9.65434
8310	9.65662
8312	9.65886
8314	9.65829
8316	9.65731
8318	9.65592
8320	9.65562
8322	9.65492
8324	9.65412
8326	9.65375
8328	9.65335
8330	9.65178
8332	9.65005
8334	9.64937
8336	9.64972
8338	9.64979
8340	9.64858
8342	9.64745
8344	9.64677
8346	9.64635
8348	9.64615
8350	9.64546
8352	9.64594
8354	9.64529
8356	9.64517
8358	9.64503
8360	9.64498
8362	9.64423
8364	9.64427
8366	9.64386
8368	9.64305
8370	9.64314
8372	9.64317
8374	9.64305
8376	9.64251
8378	9.64227
8380	9.64175
8382	9.64169
8384	9.6424
8386	9.64226
8388	9.64269
8390	9.64314
8392	9.64241
8394	9.64269
8396	9.64264
8398	9.64228
8400	9.64242
8402	9.64285
8404	9.64244
8406	9.64254
8408	9.64292
8410	9.64226
8412	9.64155
8414	9.6418
8416	9.64208
8418	9.64169
8420	9.64235
8422	9.64193
8424	9.64165
8426	9.64228
8428	9.64272
8430	9.64227
8432	9.64304
8434	9.64298
8436	9.64222
8438	9.64244
8440	9.64258
8442	9.64372
8444	9.64386
8446	9.64307
8448	9.64429
8450	9.64464
8452	9.64315
8454	9.64133
8456	9.64172
8458	9.64184
8460	9.64166
8462	9.64147
8464	9.64139
8466	9.64176
8468	9.64253
8470	9.64227
8472	9.64214
8474	9.64262
8476	9.6426
8478	9.64276
8480	9.64259
8482	9.64208
8484	9.64131
8486	9.64189
8488	9.64228
8490	9.6429
8492	9.64269
8494	9.64272
8496	9.64319
8498	9.64345
8500	9.64324
8502	9.64341
8504	9.64302
8506	9.64298
8508	9.64298
8510	9.64324
8512	9.64417
8514	9.64463
8516	9.64436
8518	9.64372
8520	9.64331
8522	9.64334
8524	9.64299
8526	9.64308
8528	9.6425
8530	9.64234
8532	9.64245
8534	9.64359
8536	9.64426
8538	9.64427
8540	9.64363
8542	9.64314
8544	9.64349
8546	9.64357
8548	9.64401
8550	9.64352
8552	9.64345
8554	9.64311
8556	9.64341
8558	9.64356
8560	9.64373
8562	9.64354
8564	9.64309
8566	9.6428
8568	9.64232
8570	9.64144
8572	9.64147
8574	9.64228
8576	9.64249
8578	9.64223
8580	9.64271
8582	9.64245
8584	9.64231
8586	9.64228
8588	9.64242
8590	9.64194
8592	9.64175
8594	9.64193
8596	9.64208
8598	9.64208
8600	9.6426
8602	9.6431
8604	9.64313
8606	9.64308
8608	9.64324
8610	9.64306
8612	9.64303
8614	9.64266
8616	9.64363
8618	9.64414
8620	9.64425
8622	9.64376
8624	9.64399
8626	9.64413
8628	9.64373
8630	9.64336
8632	9.6432
8634	9.64322
8636	9.64325
8638	9.64378
8640	9.64366
8642	9.64395
8644	9.64357
8646	9.64298
8648	9.64188
8650	9.64146
8652	9.64114
8654	9.6412
8656	9.6427
8658	9.6447
8660	9.64675
8662	9.6485
8664	9.64964
8666	9.65334
8668	9.65671
8670	9.65968
8672	9.66135
8674	9.66161
8676	9.66073
8678	9.65919
8680	9.65761
8682	9.65709
8684	9.65679
8686	9.65648
8688	9.6556
8690	9.654
8692	9.65369
8694	9.65334
8696	9.65277
8698	9.65202
8700	9.65088
8702	9.64974
8704	9.64897
8706	9.64825
8708	9.64813
8710	9.64755
8712	9.64662
8714	9.6465
8716	9.6458
8718	9.64482
8720	9.64522
8722	9.64481
8724	9.64508
8726	9.64556
8728	9.64595
8730	9.64547
8732	9.64562
8734	9.64658
8736	9.64643
8738	9.6461
8740	9.64552
8742	9.6448
8744	9.64454
8746	9.64449
8748	9.64401
8750	9.64427
8752	9.64458
8754	9.64439
8756	9.64411
8758	9.64316
8760	9.64282
8762	9.64337
8764	9.64235
8766	9.64205
8768	9.64198
8770	9.64309
8772	9.64336
8774	9.6429
8776	9.644
8778	9.64476
8780	9.64465
8782	9.64439
8784	9.6437
8786	9.64456
8788	9.64447
8790	9.64453
8792	9.64477
8794	9.64474
8796	9.64408
8798	9.64353
8800	9.64442
8802	9.64526
8804	9.6448
8806	9.64436
8808	9.64426
8810	9.64484
8812	9.64505
8814	9.64468
8816	9.64464
8818	9.64385
8820	9.64395
8822	9.64446
8824	9.64441
8826	9.64415
8828	9.64375
8830	9.64359
8832	9.64336
8834	9.64287
8836	9.64291
8838	9.64419
8840	9.64455
8842	9.64542
8844	9.64486
8846	9.64451
8848	9.64469
8850	9.64452
8852	9.6443
8854	9.64428
8856	9.64295
8858	9.64358
8860	9.64434
8862	9.64449
8864	9.64399
8866	9.64429
8868	9.64405
8870	9.64403
8872	9.644
8874	9.64417
8876	9.64421
8878	9.64456
8880	9.64362
8882	9.64293
8884	9.64385
8886	9.6443
8888	9.64375
8890	9.64373
8892	9.64406
8894	9.64467
8896	9.64434
8898	9.64439
8900	9.64479
8902	9.64423
8904	9.64405
8906	9.64365
8908	9.64387
8910	9.64423
8912	9.64468
8914	9.64466
8916	9.64421
8918	9.64403
8920	9.64477
8922	9.64556
8924	9.64514
8926	9.64428
8928	9.64461
8930	9.64557
8932	9.64614
8934	9.6458
8936	9.64511
8938	9.64528
8940	9.64629
8942	9.6462
8944	9.64575
8946	9.64585
8948	9.64556
8950	9.64469
8952	9.64448
8954	9.64445
8956	9.64473
8958	9.64441
8960	9.64347
8962	9.64329
8964	9.64328
8966	9.64425
8968	9.64398
8970	9.64339
8972	9.64446
8974	9.64513
8976	9.64438
8978	9.64496
8980	9.64552
8982	9.64487
8984	9.64468
8986	9.64362
8988	9.64339
8990	9.64412
8992	9.64469
8994	9.64418
8996	9.64495
8998	9.6458
9000	9.64603
9002	9.6458
9004	9.64532
9006	9.64485
9008	9.64369
9010	9.64209
9012	9.64107
9014	9.64285
9016	9.6458
9018	9.64723
9020	9.64937
9022	9.65118
9024	9.65351
9026	9.65682
9028	9.65977
9030	9.66243
9032	9.66348
9034	9.66311
9036	9.66213
9038	9.66144
9040	9.66048
9042	9.65953
9044	9.65889
9046	9.65841
9048	9.65675
9050	9.65577
9052	9.65558
9054	9.65449
9056	9.65326
9058	9.65302
9060	9.65329
9062	9.6518
9064	9.65122
9066	9.65138
9068	9.65067
9070	9.64962
9072	9.64865
9074	9.64831
9076	9.64823
9078	9.64783
9080	9.64652
9082	9.6465
9084	9.64638
9086	9.64627
9088	9.6461
9090	9.64583
9092	9.64556
9094	9.64579
9096	9.64623
9098	9.64587
9100	9.64588
9102	9.64494
9104	9.64525
9106	9.64515
9108	9.64502
9110	9.64492
9112	9.6463
9114	9.64613
9116	9.64631
9118	9.64622
9120	9.6461
9122	9.6465
9124	9.64633
9126	9.64658
9128	9.64693
9130	9.64694
9132	9.6463
9134	9.64655
9136	9.64607
9138	9.64578
9140	9.64667
9142	9.64586
9144	9.64604
9146	9.64655
9148	9.64599
9150	9.64592
9152	9.64559
9154	9.64616
9156	9.64577
9158	9.64489
9160	9.6446
9162	9.6444
9164	9.64439
9166	9.64451
9168	9.64477
9170	9.6448
9172	9.64438
9174	9.6449
9176	9.64524
9178	9.64546
9180	9.64604
9182	9.64602
9184	9.64588
9186	9.64656
9188	9.64639
9190	9.64687
9192	9.64696
9194	9.64751
9196	9.64713
9198	9.64655
9200	9.64575
9202	9.6454
9204	9.64572
9206	9.64529
9208	9.64573
9210	9.64639
9212	9.64648
9214	9.64584
9216	9.64481
9218	9.64529
9220	9.64571
9222	9.64535
9224	9.64597
9226	9.64612
9228	9.64618
9230	9.64603
9232	9.64656
9234	9.64658
9236	9.64657
9238	9.647
9240	9.64657
9242	9.64637
9244	9.64715
9246	9.64685
9248	9.64654
9250	9.64627
9252	9.64662
9254	9.64611
9256	9.64671
9258	9.64662
9260	9.64702
9262	9.64775
9264	9.64743
9266	9.64653
9268	9.64659
9270	9.647
9272	9.6466
9274	9.64535
9276	9.64585
9278	9.64527
9280	9.64377
9282	9.64425
9284	9.64534
9286	9.64521
9288	9.64516
9290	9.64594
9292	9.6457
9294	9.64603
9296	9.64555
9298	9.64512
9300	9.64626
9302	9.64643
9304	9.64574
9306	9.64599
9308	9.64539
9310	9.64574
9312	9.64693
9314	9.64685
9316	9.64728
9318	9.64702
9320	9.64738
9322	9.64685
9324	9.64595
9326	9.64574
9328	9.64662
9330	9.64672
9332	9.64713
9334	9.64681
9336	9.64654
9338	9.6464
9340	9.64751
9342	9.64706
9344	9.64641
9346	9.64664
9348	9.6468
9350	9.64643
9352	9.64661
9354	9.64652
9356	9.64619
9358	9.64673
9360	9.6463
9362	9.64664
9364	9.64642
9366	9.64721
9368	9.64616
9370	9.64443
9372	9.64312
9374	9.64451
9376	9.64724
9378	9.64899
9380	9.65126
9382	9.65243
9384	9.65428
9386	9.65626
9388	9.65961
9390	9.66335
9392	9.66587
9394	9.66566
9396	9.66457
9398	9.66307
9400	9.66158
9402	9.66111
9404	9.65987
9406	9.65871
9408	9.65833
9410	9.65764
9412	9.65799
9414	9.65751
9416	9.65564
9418	9.65368
9420	9.653
9422	9.65268
9424	9.65195
9426	9.65174
9428	9.65166
9430	9.65127
9432	9.65104
9434	9.6503
9436	9.65069
9438	9.65017
9440	9.64952
9442	9.64877
9444	9.64834
9446	9.64738
9448	9.64754
9450	9.64757
9452	9.64791
9454	9.6484
9456	9.64845
9458	9.64761
9460	9.64731
9462	9.64711
9464	9.64734
9466	9.647
9468	9.64581
9470	9.64621
9472	9.64654
9474	9.64617
9476	9.64692
9478	9.64797
9480	9.64745
9482	9.64716
9484	9.64846
9486	9.64824
9488	9.64831
9490	9.6481
9492	9.64805
9494	9.64723
9496	9.64768
9498	9.64769
9500	9.64736
9502	9.64791
9504	9.64757
9506	9.64698
9508	9.64714
9510	9.64737
9512	9.64733
9514	9.64726
9516	9.64677
9518	9.64678
9520	9.64678
9522	9.64671
9524	9.64775
9526	9.64748
9528	9.64702
9530	9.647
9532	9.64741
9534	9.64792
9536	9.64877
9538	9.64845
9540	9.64837
9542	9.64856
9544	9.64799
9546	9.64726
9548	9.64749
9550	9.6481
9552	9.64833
9554	9.64831
9556	9.64867
9558	9.64867
9560	9.64764
9562	9.64768
9564	9.64793
9566	9.64746
9568	9.64713
9570	9.6484
9572	9.64826
9574	9.64738
9576	9.64737
9578	9.64716
9580	9.64687
9582	9.64713
9584	9.64728
9586	9.64668
9588	9.64738
9590	9.64642
9592	9.64619
9594	9.64602
9596	9.64602
9598	9.64636
9600	9.64713
9602	9.64634
9604	9.64622
9606	9.64721
9608	9.64774
9610	9.64773
9612	9.64799
9614	9.64764
9616	9.64737
9618	9.64751
9620	9.64774
9622	9.64811
9624	9.64838
9626	9.64741
9628	9.64662
9630	9.64693
9632	9.64715
9634	9.64842
9636	9.64829
9638	9.64726
9640	9.64648
9642	9.64715
9644	9.64744
9646	9.64816
9648	9.64799
9650	9.64838
9652	9.64796
9654	9.64785
9656	9.64819
9658	9.64841
9660	9.64835
9662	9.64839
9664	9.64843
9666	9.64832
9668	9.64824
9670	9.64758
9672	9.64701
9674	9.64743
9676	9.64795
9678	9.64793
9680	9.64794
9682	9.64775
9684	9.64784
9686	9.64777
9688	9.64732
9690	9.64592
9692	9.64644
9694	9.64682
9696	9.64738
9698	9.64763
9700	9.64811
9702	9.64736
9704	9.64705
9706	9.64678
9708	9.64646
9710	9.64668
9712	9.64705
9714	9.64786
9716	9.64739
9718	9.64746
9720	9.64747
9722	9.64767
9724	9.64758
9726	9.64677
9728	9.64561
9730	9.64396
9732	9.64279
9734	9.64471
9736	9.64678
9738	9.64824
9740	9.65143
9742	9.65443
9744	9.65626
9746	9.65941
9748	9.66185
9750	9.66484
9752	9.66743
9754	9.66764
9756	9.66744
9758	9.6658
9760	9.66551
9762	9.66294
9764	9.66151
9766	9.66145
9768	9.66064
9770	9.66047
9772	9.6599
9774	9.65785
9776	9.65602
9778	9.65518
9780	9.65459
9782	9.6539
9784	9.6533
9786	9.65254
9788	9.65264
9790	9.65181
9792	9.6512
9794	9.65023
9796	9.65006
9798	9.64998
9800	9.65047
9802	9.65027
9804	9.64948
9806	9.64959
9808	9.64933
9810	9.64923
9812	9.64901
9814	9.64975
9816	9.64903
9818	9.64817
9820	9.64862
9822	9.64842
9824	9.64876
9826	9.64814
9828	9.6487
9830	9.64841
9832	9.64832
9834	9.64845
9836	9.64868
9838	9.64894
9840	9.64839
9842	9.64742
9844	9.64738
9846	9.64777
9848	9.6475
9850	9.6474
9852	9.64754
9854	9.64751
9856	9.64683
9858	9.64684
9860	9.64714
9862	9.64767
9864	9.64673
9866	9.64792
9868	9.64875
9870	9.6481
9872	9.64827
9874	9.64827
9876	9.64875
9878	9.64842
9880	9.64832
9882	9.64776
9884	9.64829
9886	9.64869
9888	9.64722
9890	9.64681
9892	9.64745
9894	9.64803
9896	9.64892
9898	9.64932
9900	9.6491
9902	9.64891
9904	9.64795
9906	9.64773
9908	9.64799
9910	9.64811
9912	9.64787
9914	9.64855
9916	9.64792
9918	9.64691
9920	9.64694
9922	9.64719
9924	9.64753
9926	9.64778
9928	9.64854
9930	9.64857
9932	9.6488
9934	9.64842
9936	9.64782
9938	9.64922
9940	9.64942
9942	9.64974
9944	9.64883
9946	9.64751
9948	9.64844
9950	9.64817
9952	9.64834
9954	9.6479
9956	9.64779
9958	9.64828
9960	9.64866
9962	9.6478
9964	9.64734
9966	9.64714
9968	9.64838
9970	9.64862
9972	9.64902
9974	9.64856
9976	9.64822
9978	9.64782
9980	9.64802
9982	9.64843
9984	9.64799
9986	9.64875
9988	9.64985
9990	9.64921
9992	9.64946
9994	9.65005
9996	9.64992
9998	9.64985
10000	9.64944
10002	9.64913
10004	9.64807
10006	9.64786
10008	9.64763
10010	9.64798
10012	9.64779
10014	9.64833
10016	9.6487
10018	9.64863
10020	9.64874
10022	9.64878
10024	9.64961
10026	9.6492
10028	9.64903
10030	9.6486
10032	9.64865
10034	9.64828
10036	9.64835
10038	9.64844
10040	9.64866
10042	9.64893
10044	9.64827
10046	9.64685
10048	9.64757
10050	9.64883
10052	9.64909
10054	9.6495
10056	9.64936
10058	9.64907
10060	9.64876
10062	9.64829
10064	9.64851
10066	9.64858
10068	9.64857
10070	9.64877
10072	9.64862
10074	9.64845
10076	9.64907
10078	9.64875
10080	9.64848
10082	9.64906
10084	9.64929
10086	9.64857
10088	9.64697
10090	9.64607
10092	9.64553
10094	9.64623
10096	9.64899
10098	9.65181
10100	9.65329
10102	9.6561
10104	9.65879
10106	9.66089
10108	9.66365
10110	9.66632
10112	9.66851
10114	9.66826
10116	9.66855
10118	9.66791
10120	9.66651
10122	9.66435
10124	9.66463
10126	9.66388
10128	9.66205
10130	9.66191
10132	9.66086
10134	9.65991
10136	9.65969
10138	9.65847
10140	9.65786
10142	9.65706
10144	9.65594
10146	9.65511
10148	9.65498
10150	9.65438
10152	9.6527
10154	9.6522
10156	9.65156
10158	9.65126
10160	9.65188
10162	9.65219
10164	9.65251
10166	9.65247
10168	9.65102
10170	9.65103
10172	9.65069
10174	9.65064
10176	9.65079
10178	9.65084
10180	9.65038
10182	9.65091
10184	9.65066
10186	9.65013
10188	9.65032
10190	9.64983
10192	9.64985
10194	9.64923
10196	9.64866
10198	9.64821
10200	9.6486
10202	9.64922
10204	9.6494
10206	9.64968
10208	9.65015
10210	9.64983
10212	9.64889
10214	9.64907
10216	9.64944
10218	9.64935
10220	9.64893
10222	9.64882
10224	9.64855
10226	9.64831
10228	9.64922
10230	9.64956
10232	9.64882
10234	9.64902
10236	9.64926
10238	9.64945
10240	9.64917
10242	9.64818
10244	9.64876
10246	9.64932
10248	9.64936
10250	9.65043
10252	9.65071
10254	9.65044
10256	9.64942
10258	9.64943
10260	9.64968
10262	9.64915
10264	9.64885
10266	9.64879
10268	9.64892
10270	9.64887
10272	9.6495
10274	9.65034
10276	9.64937
10278	9.64978
10280	9.64977
10282	9.65014
10284	9.65033
10286	9.6505
10288	9.65077
10290	9.65075
10292	9.65071
10294	9.64986
10296	9.64982
10298	9.64926
10300	9.65038
10302	9.65124
10304	9.65106
10306	9.65134
10308	9.65054
10310	9.65045
10312	9.65037
10314	9.65048
10316	9.65141
10318	9.65188
10320	9.65161
10322	9.65082
10324	9.65093
10326	9.65087
10328	9.65014
10330	9.64985
10332	9.64978
10334	9.65035
10336	9.65082
10338	9.64983
10340	9.64995
10342	9.6508
10344	9.65076
10346	9.64982
10348	9.6491
10350	9.64875
10352	9.64945
10354	9.64944
10356	9.64898
10358	9.64969
10360	9.65013
10362	9.65022
10364	9.65027
10366	9.64942
10368	9.64894
10370	9.64892
10372	9.64982
10374	9.65084
10376	9.64985
10378	9.65022
10380	9.65073
10382	9.65078
10384	9.65053
10386	9.65003
10388	9.64923
10390	9.64953
10392	9.64986
10394	9.65055
10396	9.65134
10398	9.65088
10400	9.6499
10402	9.64847
10404	9.64943
10406	9.64973
10408	9.65014
10410	9.64965
10412	9.64991
10414	9.64918
10416	9.64866
10418	9.64967
10420	9.65074
10422	9.64983
10424	9.64989
10426	9.64956
10428	9.64928
10430	9.64916
10432	9.64911
10434	9.64995
10436	9.64994
10438	9.6497
10440	9.65022
10442	9.65145
10444	9.65181
10446	9.65114
10448	9.6495
10450	9.64816
10452	9.64581
10454	9.64607
10456	9.64877
10458	9.65106
10460	9.65385
10462	9.65731
10464	9.65992
10466	9.6621
10468	9.66571
10470	9.66924
10472	9.67145
10474	9.67221
10476	9.67129
10478	9.66923
10480	9.66869
10482	9.66752
10484	9.66682
10486	9.66647
10488	9.66531
10490	9.66373
10492	9.6612
10494	9.66084
10496	9.66076
10498	9.65988
10500	9.65904
10502	9.65762
10504	9.6578
10506	9.65657
10508	9.65498
10510	9.65463
10512	9.65407
10514	9.65446
10516	9.65373
10518	9.65385
10520	9.65346
10522	9.65228
10524	9.6516
10526	9.6515
10528	9.65225
10530	9.65185
10532	9.65173
10534	9.65211
10536	9.65311
10538	9.65263
10540	9.65262
10542	9.65208
10544	9.65153
10546	9.65063
10548	9.65091
10550	9.65182
10552	9.65251
10554	9.65217
10556	9.65095
10558	9.65085
10560	9.65135
10562	9.65175
10564	9.65154
10566	9.65156
10568	9.65217
10570	9.65205
10572	9.65196
10574	9.65138
10576	9.6511
10578	9.65126
10580	9.65083
10582	9.65158
10584	9.65123
10586	9.65194
10588	9.65171
10590	9.6522
10592	9.65156
10594	9.65092
10596	9.65111
10598	9.65025
10600	9.65058
10602	9.65056
10604	9.64951
10606	9.64975
10608	9.65099
10610	9.65074
10612	9.65063
10614	9.65042
10616	9.65057
10618	9.65117
10620	9.65075
10622	9.65086
10624	9.65064
10626	9.65057
